"Subject" "Activity" "tBodyAccMag-std()" "tBodyAccMag-min()" "tGravityAccMag-std()" "tGravityAccMag-min()" "tBodyAccJerkMag-std()" "tBodyAccJerkMag-min()" "tBodyGyroMag-std()" "tBodyGyroMag-min()" "tBodyGyroJerkMag-std()" "tBodyGyroJerkMag-min()" "fBodyAccMag-std()" "fBodyAccMag-min()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-min()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-min()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-min()"
"8713" 25 "LAYING" -0.9807116 -0.99128535 -0.9807116 -0.99128535 -0.98615363 -0.9749225 -0.95322922 -0.997659 -0.981537 -0.99018199 -0.98259239 -0.99523688 -0.9888802 -0.98465052 -0.95496859 -0.9905549 -0.98084504 -0.98803036
"8714" 25 "LAYING" -0.97921611 -0.99555231 -0.97921611 -0.99555231 -0.98683891 -0.98295693 -0.97103944 -0.99464107 -0.98848183 -0.98830021 -0.98069056 -0.9950509 -0.98382518 -0.98452171 -0.97128526 -0.99813929 -0.98729201 -0.98992068
"8715" 25 "LAYING" -0.99568423 -0.99555231 -0.99568423 -0.99555231 -0.99075797 -0.98497281 -0.99516752 -0.99464107 -0.99694 -0.98830021 -0.99660469 -0.99097934 -0.99189454 -0.966031 -0.99616929 -0.99566285 -0.99716309 -0.99369909
"8716" 25 "LAYING" -0.99464758 -0.99439298 -0.99464758 -0.99439298 -0.99085169 -0.98497281 -0.99570091 -0.99510852 -0.99759553 -0.99543448 -0.99684623 -0.98297046 -0.99329899 -0.97523865 -0.99593658 -0.99050341 -0.99751239 -0.99070786
"8717" 3 "LAYING" -0.9864982 -0.99485094 -0.9864982 -0.99485094 -0.99501812 -0.98606085 -0.98634874 -0.98913141 -0.99691009 -0.99864652 -0.98514096 -0.99134385 -0.99609046 -0.98406882 -0.98581278 -0.9982297 -0.99776601 -0.99648887
"8718" 3 "LAYING" -0.98961415 -0.99287877 -0.98961415 -0.99287877 -0.99085164 -0.98606085 -0.99409665 -0.98968392 -0.99554813 -0.98333081 -0.99117207 -0.9831333 -0.9896068 -0.99346935 -0.99537559 -0.99173433 -0.99546802 -0.99422473
"8719" 25 "LAYING" -0.99494203 -0.99353222 -0.99494203 -0.99353222 -0.99024716 -0.9989277 -0.99258563 -0.99311871 -0.9982639 -0.99072565 -0.99503681 -0.98826644 -0.98870248 -0.99027334 -0.99259651 -0.99741441 -0.99811458 -0.99848987
"8720" 12 "LAYING" -0.99250688 -0.98823553 -0.99250688 -0.98823553 -0.99477775 -0.97645062 -0.98931043 -0.98673887 -0.99353556 -0.9874854 -0.9926609 -0.99558269 -0.99322097 -0.9873013 -0.98967543 -0.99287834 -0.99238389 -0.99667724
"8721" 12 "LAYING" -0.96647937 -0.98955357 -0.96647937 -0.98955357 -0.96388499 -0.97245587 -0.94583976 -0.99359412 -0.95963169 -0.98492939 -0.97022292 -0.98466021 -0.95377786 -0.96630087 -0.94920143 -0.99347085 -0.95186909 -0.99086454
"8722" 12 "LAYING" -0.9590521 -0.99078761 -0.9590521 -0.99078761 -0.96370996 -0.94873929 -0.94391776 -0.99359412 -0.96016207 -0.98492939 -0.96499061 -0.97237268 -0.95944417 -0.96608062 -0.94813301 -0.99107742 -0.95524848 -0.97566661
"8723" 12 "LAYING" -0.96898231 -0.99643166 -0.96898231 -0.99643166 -0.98252526 -0.97472518 -0.97190436 -0.98635109 -0.98350934 -0.97944796 -0.97012894 -0.9942636 -0.98197712 -0.97293423 -0.9740648 -0.99310931 -0.98420437 -0.98347681
"8724" 12 "LAYING" -0.97735705 -0.99643166 -0.97735705 -0.99643166 -0.97937841 -0.97472518 -0.95851063 -0.99264398 -0.96327698 -0.97944796 -0.97903769 -0.99694458 -0.97756674 -0.99662919 -0.96379504 -0.98594844 -0.95929473 -0.97906471
"8725" 12 "LAYING" -0.83625199 -0.97526804 -0.83625199 -0.97526804 -0.83625898 -0.97419533 -0.73065529 -0.44753872 -0.83225163 -0.94950547 -0.85606953 -0.9513486 -0.82490607 -0.92515515 -0.75308564 -0.90142239 -0.82661759 -0.9462525
"8726" 12 "LAYING" -0.89873744 -0.97526804 -0.89873744 -0.97526804 -0.88678853 -0.97419533 -0.83986779 -0.90908229 -0.91517885 -0.94950547 -0.9213563 -0.9814195 -0.88039777 -0.97478097 -0.84693421 -0.97158127 -0.91581245 -0.93034231
"8727" 12 "LAYING" -0.96978541 -0.97368973 -0.96978541 -0.97368973 -0.95634446 -0.95880483 -0.92070413 -0.97197089 -0.96258671 -0.97543911 -0.97897246 -0.98443614 -0.95617464 -0.98281786 -0.92380858 -0.97146904 -0.96604585 -0.97775246
"8728" 12 "LAYING" -0.97612183 -0.98815752 -0.97612183 -0.98815752 -0.9731331 -0.93929099 -0.95891896 -0.97662109 -0.97466785 -0.97543911 -0.98104069 -0.98168624 -0.97518419 -0.94790496 -0.96527552 -0.98770675 -0.97585106 -0.97475886
"8729" 12 "LAYING" -0.95082756 -0.98815752 -0.95082756 -0.98815752 -0.93623077 -0.95630178 -0.94242455 -0.97662109 -0.95094689 -0.94828805 -0.95999878 -0.98575013 -0.93089347 -0.97995052 -0.95120994 -0.98268438 -0.95124438 -0.96613904
"8730" 7 "LAYING" -0.96947562 -0.99053116 -0.96947562 -0.99053116 -0.99150224 -0.98242781 -0.96647869 -0.99628008 -0.9959496 -0.99366135 -0.96579005 -0.99475785 -0.99278056 -0.99026694 -0.96324324 -0.99540767 -0.99571155 -0.99564469
"8731" 7 "LAYING" -0.9598309 -0.99053116 -0.9598309 -0.99053116 -0.96831835 -0.98173982 -0.91598211 -0.99557357 -0.96315182 -0.99059938 -0.96127625 -0.99354351 -0.95997788 -0.97902412 -0.91563185 -0.98511727 -0.95700002 -0.97373864
"8732" 9 "LAYING" -0.99404743 -0.99216735 -0.99404743 -0.99216735 -0.99567771 -0.97534968 -0.98852837 -0.99315076 -0.99475473 -0.99491577 -0.99310812 -0.99059084 -0.99574822 -0.99217685 -0.98896137 -0.99706944 -0.99517963 -0.99877062
"8733" 4 "LAYING" -0.44428454 -0.96729587 -0.44428454 -0.96729587 -0.82632874 -0.9067908 -0.76956798 -0.55020924 -0.91511806 -0.94199507 -0.49517024 -0.64860455 -0.83355778 -0.83458446 -0.7725624 -0.93134677 -0.92181616 -0.9547606
"8734" 21 "LAYING" -0.9835985 -0.99589706 -0.9835985 -0.99589706 -0.99042347 -0.99012396 -0.97575587 -0.99607575 -0.99174798 -0.99071965 -0.98387623 -0.99127845 -0.98981527 -0.99877406 -0.97434083 -0.99000283 -0.99041654 -0.99487221
"8735" 12 "LAYING" -0.99503939 -0.99832619 -0.99503939 -0.99832619 -0.99376179 -0.98563533 -0.98911675 -0.99398303 -0.98895572 -0.98586941 -0.99649557 -0.98732673 -0.9926702 -0.99299852 -0.99106492 -0.9921264 -0.98829763 -0.99661667
"8736" 21 "LAYING" -0.99365828 -0.99163998 -0.99365828 -0.99163998 -0.99258911 -0.98104358 -0.98151082 -0.9904848 -0.99337553 -0.98489352 -0.99406081 -0.9951967 -0.99032679 -0.99053298 -0.98219417 -0.98541888 -0.99325394 -0.99259825
"8737" 21 "LAYING" -0.98191153 -0.99163998 -0.98191153 -0.99163998 -0.99290316 -0.98023698 -0.97878969 -0.9904848 -0.9946617 -0.98359021 -0.97961334 -0.99824321 -0.99134041 -0.98526195 -0.97873624 -0.99764359 -0.99508132 -0.98940723
"8738" 13 "LAYING" -0.62668731 -0.99146246 -0.62668731 -0.99146246 -0.95765665 -0.96392494 -0.84762653 -0.25375759 -0.95146637 -0.97703635 -0.65208652 -0.54823428 -0.9516484 -0.94338014 -0.84545126 -0.87341674 -0.94868504 -0.98984358
"8739" 13 "LAYING" -0.9673651 -0.99146246 -0.9673651 -0.99146246 -0.98693717 -0.97768391 -0.85018904 -0.74032329 -0.97982089 -0.9841301 -0.96752842 -0.97956695 -0.98725707 -0.97599055 -0.84511598 -0.86911097 -0.97848995 -0.99368969
"8740" 13 "LAYING" -0.98678872 -0.97104913 -0.98678872 -0.97104913 -0.99283647 -0.97768391 -0.91293237 -0.92107553 -0.98514119 -0.98494222 -0.98701323 -0.99635449 -0.99065078 -0.99607594 -0.90957002 -0.95631764 -0.9851132 -0.99035294
"8741" 13 "LAYING" -0.98126426 -0.97836353 -0.98126426 -0.97836353 -0.99324 -0.96989506 -0.97782053 -0.92357959 -0.98551173 -0.99075474 -0.98040073 -0.9937079 -0.99180584 -0.99841072 -0.97817275 -0.98340071 -0.98509555 -0.98977096
"8742" 21 "LAYING" -0.97900538 -0.99157535 -0.97900538 -0.99157535 -0.99505969 -0.9872687 -0.97905878 -0.99149917 -0.99547182 -0.99212158 -0.97577128 -0.99456976 -0.99459203 -0.98995726 -0.97822932 -0.99619317 -0.99582281 -0.99122662
"8743" 21 "LAYING" -0.98242551 -0.98919127 -0.98242551 -0.98919127 -0.99296688 -0.9872687 -0.98107394 -0.99536587 -0.99560473 -0.99212158 -0.97994068 -0.99713587 -0.9946316 -0.99889181 -0.97994662 -0.99658158 -0.99590978 -0.99309838
"8744" 21 "LAYING" -0.98617157 -0.98919127 -0.98617157 -0.98919127 -0.99186534 -0.98229153 -0.98187826 -0.99536587 -0.99717629 -0.99071473 -0.98431781 -0.9924302 -0.9924576 -0.98439795 -0.98011188 -0.99541284 -0.99754135 -0.99659943
"8745" 21 "LAYING" -0.98357066 -0.99359344 -0.98357066 -0.99359344 -0.99491727 -0.97478035 -0.98188359 -0.99431669 -0.99607194 -0.99071473 -0.98060584 -0.99691411 -0.99448581 -0.98883044 -0.98045844 -0.99365829 -0.99595734 -0.99483475
"8746" 4 "LAYING" -0.99260699 -0.98656096 -0.99260699 -0.98656096 -0.99206512 -0.9858163 -0.98359132 -0.98540601 -0.99652611 -0.99514429 -0.99428581 -0.98614841 -0.99168123 -0.98574419 -0.98220375 -0.99373796 -0.99674919 -0.99515569
"8747" 6 "LAYING" 0.19135893 -0.84798768 0.19135893 -0.84798768 -0.8698423 -0.95383738 -0.74655095 -0.064671949 -0.84503619 -0.89333139 0.10723114 0.49659509 -0.86667102 -0.99490121 -0.76619882 -0.88880437 -0.8477606 -0.92912688
"8748" 6 "LAYING" -0.88707247 -0.9816368 -0.88707247 -0.9816368 -0.94081568 -0.9666226 -0.79512787 -0.55552545 -0.95374105 -0.97625005 -0.88695278 -0.96521659 -0.93524867 -0.93367266 -0.79018918 -0.8358197 -0.9514771 -0.96182769
"8749" 6 "LAYING" -0.96061966 -0.9816368 -0.96061966 -0.9816368 -0.95998636 -0.97583101 -0.86836336 -0.83472054 -0.97276009 -0.97625005 -0.96746665 -0.98069199 -0.96293363 -0.96619575 -0.86550877 -0.91395509 -0.97756126 -0.96848572
"8750" 23 "LAYING" -0.98178255 -0.99389457 -0.98178255 -0.99389457 -0.99077785 -0.97232072 -0.97894393 -0.99809337 -0.98402763 -0.99140664 -0.98017666 -0.98390755 -0.99033874 -0.99397952 -0.98316904 -0.98820677 -0.98423682 -0.99029068
"8751" 10 "LAYING" -0.96006539 -0.98392185 -0.96006539 -0.98392185 -0.99451829 -0.98035011 -0.97461123 -0.98419691 -0.99070572 -0.99761032 -0.95549163 -0.99299056 -0.9938574 -0.9833081 -0.97585148 -0.98119058 -0.99265652 -0.98697329
"8752" 10 "LAYING" -0.96615151 -0.9947387 -0.96615151 -0.9947387 -0.9799166 -0.97672364 -0.97291244 -0.99008853 -0.96815013 -0.99761032 -0.96690322 -0.99658183 -0.97831508 -0.97832287 -0.97892355 -0.98618147 -0.96061161 -0.99364257
"8753" 14 "LAYING" -0.99356444 -0.99496054 -0.99356444 -0.99496054 -0.99468805 -0.98918579 -0.99192019 -0.98982407 -0.99708579 -0.99192977 -0.99314206 -0.99201398 -0.99593256 -0.97439671 -0.99223381 -0.99935146 -0.99804428 -0.98833971
"8754" 23 "LAYING" -0.972987 -0.99478959 -0.972987 -0.99478959 -0.99200286 -0.99153269 -0.96930934 -0.98818357 -0.9847961 -0.98709682 -0.97149062 -0.9919491 -0.99200067 -0.99276041 -0.97114735 -0.9734088 -0.98410163 -0.99332552
"8755" 23 "LAYING" -0.96725603 -0.98475069 -0.96725603 -0.98475069 -0.9907982 -0.97550338 -0.96355979 -0.98818357 -0.98375721 -0.98709682 -0.96441926 -0.9929097 -0.99229494 -0.98498374 -0.96304743 -0.99650836 -0.98355634 -0.9813186
"8756" 23 "LAYING" -0.96824682 -0.98475069 -0.96824682 -0.98475069 -0.99285564 -0.97573079 -0.96498529 -0.98017071 -0.98335556 -0.98596564 -0.96502863 -0.99292082 -0.99309222 -0.98923714 -0.96577009 -0.99263284 -0.98332716 -0.98642384
"8757" 23 "LAYING" -0.97227433 -0.97788394 -0.97227433 -0.97788394 -0.99299822 -0.9866605 -0.96372845 -0.96691854 -0.98600757 -0.98596564 -0.97113522 -0.99560008 -0.9946519 -0.9825643 -0.96445305 -0.9719239 -0.98600101 -0.99221225
"8758" 3 "LAYING" -0.94028709 -0.97351073 -0.94028709 -0.97351073 -0.953662 -0.96055581 -0.91690329 -0.98024263 -0.96551797 -0.98119264 -0.94816922 -0.95805946 -0.95498278 -0.97612026 -0.91968703 -0.9792536 -0.96297071 -0.98460079
"8759" 3 "LAYING" -0.96089657 -0.9874815 -0.96089657 -0.9874815 -0.97655504 -0.97429148 -0.95381734 -0.99067816 -0.97512719 -0.98604336 -0.96262854 -0.99687551 -0.9746371 -0.98155309 -0.95732726 -0.99380148 -0.9727925 -0.99540613
"8760" 3 "LAYING" -0.94877158 -0.9874815 -0.94877158 -0.9874815 -0.96344158 -0.97429148 -0.94789347 -0.99067816 -0.97270496 -0.98604336 -0.9562155 -0.97426848 -0.96785085 -0.98026716 -0.95262579 -0.98052505 -0.97274537 -0.99369764
"8761" 23 "LAYING" -0.9469554 -0.99545134 -0.9469554 -0.99545134 -0.99296254 -0.97762919 -0.95515824 -0.98204398 -0.98702385 -0.99215557 -0.94134025 -0.99826901 -0.99530153 -0.97594571 -0.95405967 -0.9992927 -0.98761803 -0.98769882
"8762" 23 "LAYING" -0.95246627 -0.98353507 -0.95246627 -0.98353507 -0.99400122 -0.97762919 -0.95237491 -0.98204398 -0.98734543 -0.98570175 -0.94733061 -0.99829436 -0.99514728 -0.98232094 -0.9533287 -0.97689388 -0.98874972 -0.99079765
"8763" 23 "LAYING" -0.9527161 -0.96769329 -0.9527161 -0.96769329 -0.99346786 -0.97668019 -0.96065266 -0.98790064 -0.98494391 -0.99689498 -0.94745719 -0.99276593 -0.99241832 -0.98667342 -0.96113022 -0.98377882 -0.98520781 -0.97596613
"8764" 23 "LAYING" -0.49637544 -0.93138768 -0.49637544 -0.93138768 -0.94652408 -0.97424956 -0.84905609 -0.34318655 -0.95083952 -0.97893697 -0.5247463 -0.38740432 -0.94701701 -0.96346301 -0.83955341 -0.97342508 -0.9517345 -0.97382982
"8765" 23 "LAYING" -0.94109666 -0.9918477 -0.94109666 -0.9918477 -0.98928463 -0.97424956 -0.87236921 -0.86831634 -0.98849432 -0.99277418 -0.94042678 -0.97199455 -0.98644483 -0.99764541 -0.87429387 -0.82515706 -0.98957157 -0.98670445
"8766" 14 "LAYING" -0.97414503 -0.98031308 -0.97414503 -0.98031308 -0.99296744 -0.9842339 -0.98136688 -0.99202508 -0.99385015 -0.9867406 -0.97217181 -0.99751316 -0.99215941 -0.99158424 -0.98242094 -0.99835873 -0.99573289 -0.98703852
"8767" 14 "LAYING" -0.95993263 -0.98031308 -0.95993263 -0.98031308 -0.99424527 -0.99081423 -0.9798905 -0.97520561 -0.99440519 -0.98727674 -0.95570837 -0.9983966 -0.99337786 -0.99271178 -0.98084221 -0.99148059 -0.99523604 -0.9974614
"8768" 14 "LAYING" -0.92869728 -0.97223815 -0.92869728 -0.97223815 -0.96326076 -0.99081423 -0.90030113 -0.96719737 -0.95147592 -0.98727674 -0.92965149 -0.99453537 -0.95524843 -0.95357664 -0.90246986 -0.96433207 -0.93981809 -0.98495037
"8769" 14 "LAYING" -0.87049612 -0.97223815 -0.87049612 -0.97223815 -0.93149155 -0.96708442 -0.8010103 -0.99541775 -0.91031058 -0.9868404 -0.87397848 -0.99413831 -0.92077089 -0.97381627 -0.80928381 -0.94839357 -0.89671607 -0.98086726
"8770" 23 "LAYING" -0.98407737 -0.99495906 -0.98407737 -0.99495906 -0.9922668 -0.97705924 -0.97870862 -0.98658926 -0.98293028 -0.99137196 -0.98433147 -0.99212899 -0.99189182 -0.99932165 -0.98276863 -0.97996893 -0.98008057 -0.9930108
"8771" 23 "LAYING" -0.97194004 -0.98698219 -0.97194004 -0.98698219 -0.99293929 -0.96994306 -0.97405825 -0.99325976 -0.98425195 -0.97778532 -0.9706845 -0.99755111 -0.99158073 -0.98860394 -0.97670449 -0.99823964 -0.98384011 -0.99012588
"8772" 25 "LAYING" -0.87825751 -0.98526687 -0.87825751 -0.98526687 -0.98739551 -0.96282206 -0.85666901 -0.75391545 -0.98594415 -0.99265378 -0.87231991 -0.98371195 -0.98881685 -0.97879813 -0.85122891 -0.85771231 -0.98673553 -0.99097997
"8773" 25 "LAYING" -0.95621531 -0.98526687 -0.95621531 -0.98526687 -0.96842607 -0.97131149 -0.91551452 -0.9719526 -0.97770296 -0.99265378 -0.95779954 -0.98974695 -0.96794807 -0.95515622 -0.91000175 -0.9953197 -0.97498477 -0.97842194
"8774" 25 "LAYING" -0.90058484 -0.98494618 -0.90058484 -0.98494618 -0.95561736 -0.97356054 -0.89318001 -0.9719526 -0.97349836 -0.97175522 -0.90285956 -0.9969091 -0.95563163 -0.94946501 -0.89146078 -0.98761384 -0.97439801 -0.97310542
"8775" 25 "LAYING" -0.89807553 -0.99009815 -0.89807553 -0.99009815 -0.95962379 -0.98016867 -0.88409209 -0.97565351 -0.97193034 -0.98905208 -0.89842994 -0.98772793 -0.95265132 -0.97427385 -0.88446242 -0.94293611 -0.97015132 -0.9961557
"8776" 23 "LAYING" -0.97581197 -0.96832492 -0.97581197 -0.96832492 -0.99205697 -0.9853695 -0.97265284 -0.99851919 -0.98830676 -0.98778622 -0.97365936 -0.9902927 -0.99284327 -0.98655053 -0.97212578 -0.99200621 -0.98854812 -0.98500895
"8777" 23 "LAYING" -0.97703198 -0.96857861 -0.97703198 -0.96857861 -0.99128791 -0.98984809 -0.96934438 -0.98825379 -0.98632355 -0.98536902 -0.97503355 -0.99347028 -0.99193886 -0.98620738 -0.96976913 -0.99284578 -0.98605213 -0.99646186
"8778" 23 "LAYING" -0.94863689 -0.96857861 -0.94863689 -0.96857861 -0.9470279 -0.98984809 -0.90706447 -0.98825379 -0.91205559 -0.98227027 -0.95863162 -0.97134435 -0.9485187 -0.97677865 -0.92272853 -0.90833823 -0.90531138 -0.9660898
"8779" 20 "LAYING" -0.99189158 -0.99459625 -0.99189158 -0.99459625 -0.99087428 -0.98053536 -0.98491163 -0.99215024 -0.9828982 -0.98894599 -0.99344539 -0.98484831 -0.99102539 -0.99084013 -0.98956059 -0.98851769 -0.98306806 -0.99614391
"8780" 20 "LAYING" -0.99305286 -0.99345826 -0.99305286 -0.99345826 -0.99318836 -0.97754641 -0.99187914 -0.99215024 -0.99387391 -0.98949068 -0.99291393 -0.98720577 -0.9928737 -0.99612298 -0.99383831 -0.98807504 -0.99503461 -0.99635368
"8781" 25 "LAYING" -0.74073132 -0.11427969 -0.74073132 -0.11427969 -0.96211188 -0.95128508 -0.87735684 -0.92058612 -0.96751031 -0.96016476 -0.72854726 -0.99854872 -0.96881098 -0.97846669 -0.87189017 -0.9868211 -0.97539723 -0.99121239
"8782" 25 "LAYING" -0.53388524 -0.96493574 -0.53388524 -0.96493574 -0.97309488 -0.94528445 -0.79860902 -0.92058612 -0.97315311 -0.97035374 -0.52255411 -0.88370546 -0.98022833 -0.97894665 -0.77998375 -0.91929856 -0.97696396 -0.98488494
"8783" 25 "LAYING" -0.53024145 -0.96493574 -0.53024145 -0.96493574 -0.98150501 -0.97677397 -0.88137752 -0.71046694 -0.97943203 -0.98231526 -0.51188919 -0.68965671 -0.97921726 -0.98016284 -0.87395905 -0.94164943 -0.98106844 -0.99045219
"8784" 25 "LAYING" -0.69114976 -0.87630079 -0.69114976 -0.87630079 -0.98172988 -0.97677397 -0.95620071 -0.31301225 -0.97050414 -0.98231526 -0.70424256 -0.66764752 -0.98388356 -0.99704649 -0.95653762 -0.98686926 -0.96932627 -0.9812827
"8785" 25 "LAYING" -0.83179834 -0.24252627 -0.83179834 -0.24252627 -0.97701543 -0.96471742 -0.87140084 -0.82376197 -0.97188893 -0.95930232 -0.82414451 -0.96406262 -0.97967968 -0.99206161 -0.86555157 -0.96110798 -0.97187237 -0.97675427
"8786" 25 "LAYING" -0.78149318 -0.34240079 -0.78149318 -0.34240079 -0.97611208 -0.98507722 -0.90934882 -0.8660561 -0.97862544 -0.96132596 -0.76675733 -0.99219323 -0.97913287 -0.97354493 -0.90481297 -0.98868309 -0.98154654 -0.99816936
"8787" 25 "LAYING" -0.70143453 -0.34240079 -0.70143453 -0.34240079 -0.97680024 -0.98507722 -0.92002092 -0.91357939 -0.98240389 -0.96730955 -0.68015578 -0.96111171 -0.98158789 -0.96325814 -0.91392752 -0.98934476 -0.98664332 -0.98348523
"8788" 25 "LAYING" -0.86840511 0.077154566 -0.86840511 0.077154566 -0.97637743 -0.95022085 -0.93136667 -0.95768448 -0.97727147 -0.96730955 -0.8624282 -0.99904904 -0.98368126 -0.99201143 -0.93074654 -0.9985801 -0.98238952 -0.97729991
"8789" 25 "LAYING" -0.80196447 -0.36586145 -0.80196447 -0.36586145 -0.97503651 -0.95364408 -0.91646505 -0.95768448 -0.96946575 -0.93958696 -0.80188986 -0.87425555 -0.98011016 -0.94764784 -0.91500765 -0.98659358 -0.9724684 -0.98673792
"8790" 11 "LAYING" -0.98973238 -0.99522918 -0.98973238 -0.99522918 -0.98888376 -0.97696577 -0.98217879 -0.98548612 -0.99067567 -0.99347614 -0.99040502 -0.98911027 -0.98716689 -0.98774517 -0.9819678 -0.99588586 -0.98948619 -0.98791022
"8791" 11 "LAYING" -0.9969749 -0.9936531 -0.9969749 -0.9936531 -0.9945268 -0.98763873 -0.99750135 -0.99829649 -0.99865065 -0.99347614 -0.99746357 -0.98797223 -0.99385047 -0.99797962 -0.99761496 -0.99519919 -0.99847615 -0.99730458
"8792" 11 "LAYING" -0.99709854 -0.99258573 -0.99709854 -0.99258573 -0.99480521 -0.98763873 -0.99900501 -0.99829649 -0.99912575 -0.99208058 -0.99727478 -0.99167905 -0.99582099 -0.98839865 -0.99885424 -0.99755239 -0.99884085 -0.99836879
"8793" 25 "LAYING" -0.88551054 -0.91586179 -0.88551054 -0.91586179 -0.92865364 -0.96272879 -0.83627502 -0.41080852 -0.94851765 -0.92118036 -0.89844286 -0.96376382 -0.92612468 -0.93215495 -0.83627101 -0.93990061 -0.95153827 -0.97192088
"8794" 21 "LAYING" -0.98732294 -0.99576706 -0.98732294 -0.99576706 -0.98976765 -0.97709143 -0.98138679 -0.99061072 -0.98863627 -0.98367681 -0.98863309 -0.99353188 -0.99141989 -0.99456388 -0.9838642 -0.98548571 -0.99100848 -0.98467962
"8795" 21 "LAYING" -0.97338372 -0.999197 -0.97338372 -0.999197 -0.98196554 -0.96243187 -0.94707458 -0.98954714 -0.97468254 -0.98211608 -0.97764969 -0.98681462 -0.98271787 -0.97472251 -0.95000438 -0.99464094 -0.97333092 -0.98589258
"8796" 21 "LAYING" -0.96812122 -0.999197 -0.96812122 -0.999197 -0.97761783 -0.98471407 -0.94761254 -0.98594482 -0.9739767 -0.98211608 -0.97295084 -0.98437449 -0.98076648 -0.97882313 -0.95139258 -0.99041269 -0.97299818 -0.9857808
"8797" 21 "LAYING" -0.96744534 -0.99067158 -0.96744534 -0.99067158 -0.9812242 -0.98471407 -0.96253326 -0.99440528 -0.98504463 -0.99889684 -0.97121958 -0.99431124 -0.98197054 -0.98357584 -0.96488411 -0.98989037 -0.98765589 -0.9855943
"8798" 21 "LAYING" -0.96166522 -0.99067158 -0.96166522 -0.99067158 -0.98260972 -0.98139355 -0.96200255 -0.99440528 -0.98722259 -0.99889684 -0.96168747 -0.98857222 -0.9809882 -0.99008853 -0.96277711 -0.97653204 -0.98918325 -0.99475667
"8799" 21 "LAYING" -0.95086329 -0.99117852 -0.95086329 -0.99117852 -0.98443357 -0.98139355 -0.95699861 -0.97173327 -0.98857598 -0.98123597 -0.94918083 -0.99093068 -0.98445504 -0.9841685 -0.95825679 -0.99359398 -0.99108147 -0.9812787
"8800" 21 "LAYING" -0.94708141 -0.99117852 -0.94708141 -0.99117852 -0.97459122 -0.97847317 -0.94057483 -0.97173327 -0.98274507 -0.97788952 -0.94646393 -0.98767976 -0.97797561 -0.98937788 -0.94158568 -0.99051573 -0.98482263 -0.98809099
"8801" 21 "LAYING" -0.95082744 -0.98351919 -0.95082744 -0.98351919 -0.97401729 -0.97971633 -0.94305877 -0.96162541 -0.9828862 -0.97788952 -0.95133056 -0.99228316 -0.97890893 -0.94578551 -0.94625952 -0.99062918 -0.98380873 -0.97771372
"8802" 13 "LAYING" -0.88765357 -0.96560377 -0.88765357 -0.96560377 -0.94840005 -0.96962662 -0.82996642 -0.60804249 -0.97094012 -0.9867371 -0.89207412 -0.92400661 -0.94387324 -0.97963598 -0.82927827 -0.85327666 -0.97230768 -0.98071305
"8803" 9 "LAYING" -0.9283446 -0.99186076 -0.9283446 -0.99186076 -0.98648002 -0.99007675 -0.96768707 -0.99172466 -0.98974328 -0.99574758 -0.925324 -0.98288193 -0.98852282 -0.97524681 -0.96895899 -0.99371838 -0.99123317 -0.99150579
"8804" 9 "LAYING" -0.97724571 -0.99186076 -0.97724571 -0.99186076 -0.99231105 -0.99007675 -0.9729043 -0.99750484 -0.99140088 -0.98609539 -0.97586242 -0.99742255 -0.99080498 -0.98724655 -0.97229991 -0.99021999 -0.99227409 -0.98985711
"8805" 13 "LAYING" -0.99806561 -0.99754096 -0.99806561 -0.99754096 -0.99747327 -0.98584733 -0.98948727 -0.97432363 -0.99561227 -0.99441651 -0.99827939 -0.99160359 -0.99620348 -0.99893356 -0.98813509 -0.9971847 -0.99427807 -0.99377863
"8806" 21 "LAYING" -0.57273126 -0.96499061 -0.57273126 -0.96499061 -0.83984971 -0.9477654 -0.66380539 -0.59452789 -0.88004803 -0.97073354 -0.63168403 -0.57779551 -0.82495394 -0.86624599 -0.67244646 -0.9253451 -0.88026637 -0.87951709
"8807" 25 "LAYING" -0.80372595 -0.97509455 -0.80372595 -0.97509455 -0.92164815 -0.9320048 -0.90287501 -0.95957447 -0.94003935 -0.94390074 -0.80259016 -0.9430756 -0.9193286 -0.94072668 -0.90907368 -0.97960031 -0.94996964 -0.8888684
